4.602	0.0315		-0.07
4.604	0.0315		-0.07
4.606	0.027		-0.06
4.608	0.02025		-0.045
4.61	0.01575		-0.035
4.612	0.0135		-0.03
4.614	0.01125		-0.025
4.616	0.01125		-0.025
4.618	0.01575		-0.035
4.62	0.0225		-0.05
4.622	0.03375		-0.075
4.624	0.045		-0.1
4.626	0.0315		-0.07
4.628	0.0225		-0.05
4.63	0.0225		-0.05
4.632	0.018		-0.04
4.634	0.01575		-0.035
4.636	0.018		-0.04
4.638	0.0225		-0.05
4.64	0.027		-0.06
4.642	0.03375		-0.075
4.644	0.0315		-0.07
4.646	0.0225		-0.05
4.648	0.0225		-0.05
4.65	0.0225		-0.05
4.652	0.018		-0.04
4.654	0.01575		-0.035
4.656	0.02025		-0.045
4.658	0.027		-0.06
4.66	0.0315		-0.07
4.662	0.03375		-0.075
4.664	0.036		-0.08
4.666	0.03375		-0.075
4.668	0.018		-0.04
4.67	0.02025		-0.045
4.672	0.018		-0.04
4.674	0.01575		-0.035
4.676	0.02475		-0.055
4.678	0.02475		-0.055
4.68	0.02925		-0.065
4.682	0.03375		-0.075
4.684	0.03375		-0.075
4.686	0.027		-0.06
4.688	0.02925		-0.065
4.69	0.027		-0.06
4.692	0.02475		-0.055
4.694	0.02025		-0.045
4.696	0.02025		-0.045
4.698	0.027		-0.06
4.7	0.036		-0.08
4.702	0.0315		-0.07
4.704	0.03375		-0.075
4.706	0.027		-0.06
4.708	0.02475		-0.055
4.71	0.02925		-0.065
4.712	0.02025		-0.045
4.714	0.02025		-0.045
4.716	0.0225		-0.05
4.718	0.02925		-0.065
4.72	0.02925		-0.065
4.722	0.03375		-0.075
4.724	0.036		-0.08
4.726	0.02925		-0.065
4.728	0.02475		-0.055
4.73	0.0225		-0.05
4.732	0.0225		-0.05
4.734	0.018		-0.04
4.736	0.027		-0.06
4.738	0.02925		-0.065
4.74	0.03375		-0.075
4.742	0.03825		-0.085
4.744	0.036		-0.08
4.746	0.02925		-0.065
4.748	0.027		-0.06
4.75	0.02475		-0.055
4.752	0.0225		-0.05
4.754	0.01575		-0.035
4.756	0.02925		-0.065
4.758	0.0315		-0.07
4.76	0.02475		-0.055
4.762	0.03825		-0.085
4.764	0.0315		-0.07
4.766	0.02925		-0.065
4.768	0.02025		-0.045
4.77	0.027		-0.06
4.772	0.0225		-0.05
4.774	0.02025		-0.045
4.776	0.0315		-0.07
4.778	0.036		-0.08
4.78	0.03375		-0.075
4.782	0.03825		-0.085
4.784	0.0405		-0.09
4.786	0.0315		-0.07
4.788	0.0225		-0.05
4.79	0.02475		-0.055
4.792	0.02025		-0.045
4.794	0.018		-0.04
4.796	0.0225		-0.05
4.798	0.03375		-0.075
4.8	0.03375		-0.075
4.802	0.0405		-0.09
4.804	0.0405		-0.09
4.806	0.03375		-0.075
4.808	0.0315		-0.07
4.81	0.027		-0.06
4.812	0.02025		-0.045
4.814	0.0225		-0.05
4.816	0.02925		-0.065
4.818	0.036		-0.08
4.82	0.03375		-0.075
4.822	0.03375		-0.075
4.824	0.02925		-0.065
4.826	0.02925		-0.065
4.828	0.02925		-0.065
4.83	0.02925		-0.065
4.832	0.0225		-0.05
4.834	0.02925		-0.065
4.836	0.03375		-0.075
4.838	0.03375		-0.075
4.84	0.03375		-0.075
4.842	0.03825		-0.085
4.844	0.03375		-0.075
4.846	0.027		-0.06
4.848	0.018		-0.04
4.85	0.018		-0.04
4.852	0.0135		-0.03
4.854	0.0135		-0.03
4.856	0.02025		-0.045
4.858	0.02475		-0.055
4.86	0.02475		-0.055
4.862	0.0225		-0.05
4.864	0.02025		-0.045
4.866	0.018		-0.04
4.868	0.01575		-0.035
4.87	0.00675		-0.015
4.872	0		0
4.874	0.00225		-0.005
4.876	0.00675		-0.015
4.878	0.009		-0.02
4.88	0.009		-0.02
4.882	0.00675		-0.015
4.884	0		0
4.886	0.0045		-0.01
4.888	-0.00225		0.005
4.89	-0.0045		0.01
4.892	-0.0045		0.01
4.894	0.00225		-0.005
4.896	0.0045		-0.01
4.898	0.00675		-0.015
4.9	0.00675		-0.015
4.902	0.01125		-0.025
4.904	0.009		-0.02
4.906	0.0045		-0.01
4.908	-0.0045		0.01
4.91	0		0
4.912	0.00225		-0.005
4.914	0.0135		-0.03
4.916	0.02025		-0.045
4.918	0.027		-0.06
4.92	0.02925		-0.065
4.922	0.036		-0.08
4.924	0.036		-0.08
4.926	0.0315		-0.07
4.928	0.02925		-0.065
4.93	0.0225		-0.05
4.932	0.02025		-0.045
4.934	0.027		-0.06
4.936	0.02925		-0.065
4.938	0.03375		-0.075
4.94	0.0405		-0.09
4.942	0.04725		-0.105
4.944	0.03825		-0.085
4.946	0.02925		-0.065
4.948	0.02925		-0.065
4.95	0.0315		-0.07
4.952	0.02475		-0.055
4.954	0.027		-0.06
4.956	0.03375		-0.075
4.958	0.04275		-0.095
4.96	0.04725		-0.105
4.962	0.054		-0.12
4.964	0.0495		-0.11
4.966	0.03375		-0.075
4.968	0.036		-0.08
4.97	0.0315		-0.07
4.972	0.027		-0.06
4.974	0.036		-0.08
4.976	0.04275		-0.095
4.978	0.0495		-0.11
4.98	0.045		-0.1
4.982	0.0405		-0.09
4.984	0.04275		-0.095
4.986	0.03825		-0.085
4.988	0.03375		-0.075
4.99	0.03375		-0.075
4.992	0.02925		-0.065
4.994	0.036		-0.08
4.996	0.045		-0.1
4.998	0.045		-0.1
5	0.045		-0.1
5.002	0.045		-0.1
5.004	0.0405		-0.09
5.006	0.0405		-0.09
5.008	0.036		-0.08
5.01	0.04275		-0.095
5.012	0.0405		-0.09
5.014	0.045		-0.1
5.016	0.04725		-0.105
5.018	0.05625		-0.125
5.02	0.06525		-0.145
5.022	0.06525		-0.145
5.024	0.05175		-0.115
5.026	0.03375		-0.075
5.028	0.009		-0.02
5.03	-0.01575		0.035
5.032	-0.0405		0.09
5.034	-0.054		0.12
5.036	-0.081		0.18
5.038	-0.11025		0.245
5.04	-0.14625		0.325
5.042	-0.19125		0.425
5.044	-0.24975		0.555
5.046	-0.288		0.64
5.048	-0.2925		0.65
5.05	-0.29025		0.645
5.052	-0.26775		0.595
5.054	-0.234		0.52
5.056	-0.19125		0.425
5.058	-0.15075		0.335
5.06	-0.11025		0.245
5.062	-0.0585		0.13
5.064	-0.009		0.02
5.066	0.0405		-0.09
5.068	0.07425		-0.165
5.07	0.0765		-0.17
5.072	0.06525		-0.145
5.074	0.05625		-0.125
5.076	0.05625		-0.125
5.078	0.05175		-0.115
5.08	0.04725		-0.105
5.082	0.04275		-0.095
5.084	0.0315		-0.07
5.086	0.027		-0.06
5.088	0.018		-0.04
5.09	0.018		-0.04
5.092	0.01575		-0.035
5.094	0.02475		-0.055
5.096	0.0315		-0.07
5.098	0.03825		-0.085
5.1	0.03825		-0.085
5.102	0.036		-0.08
5.104	0.02925		-0.065
5.106	0.0225		-0.05
5.108	0.01575		-0.035
5.11	0.01125		-0.025
5.112	0.01125		-0.025
5.114	0.0135		-0.03
5.116	0.01125		-0.025
5.118	0.027		-0.06
5.12	0.03375		-0.075
5.122	0.0315		-0.07
5.124	0.027		-0.06
5.126	0.0225		-0.05
5.128	0.0225		-0.05
5.13	0.0135		-0.03
5.132	0.0135		-0.03
5.134	0.018		-0.04
5.136	0.0225		-0.05
5.138	0.0225		-0.05
5.14	0.027		-0.06
5.142	0.0225		-0.05
5.144	0.02025		-0.045
5.146	0.0135		-0.03
5.148	0.00675		-0.015
5.15	0.0045		-0.01
5.152	0.0135		-0.03
5.154	0.01575		-0.035
5.156	0.01575		-0.035
5.158	0.018		-0.04
5.16	0.018		-0.04
5.162	0.0135		-0.03
5.164	0.00675		-0.015
5.166	0.0045		-0.01
5.168	0.00225		-0.005
5.17	-0.0045		0.01
5.172	-0.00225		0.005
5.174	0.009		-0.02
5.176	0.0135		-0.03
5.178	0.018		-0.04
5.18	0.02025		-0.045
5.182	0.02025		-0.045
5.184	0.009		-0.02
5.186	0.0045		-0.01
5.188	-0.00225		0.005
5.19	-0.009		0.02
5.192	-0.00675		0.015
5.194	0		0
5.196	0.00225		-0.005
5.198	0.00675		-0.015
5.2	0.0045		-0.01
5.202	-0.00225		0.005
5.204	-0.00675		0.015
5.206	-0.009		0.02
5.208	-0.0135		0.03
5.21	-0.0225		0.05
5.212	-0.01575		0.035
5.214	-0.009		0.02
5.216	-0.01125		0.025
5.218	-0.0135		0.03
5.22	-0.0135		0.03
5.222	-0.0225		0.05
5.224	-0.027		0.06
5.226	-0.036		0.08
5.228	-0.03825		0.085
5.23	-0.0495		0.11
5.232	-0.045		0.1
5.234	-0.036		0.08
5.236	-0.03375		0.075
5.238	-0.0315		0.07
5.24	-0.036		0.08
5.242	-0.04275		0.095
5.244	-0.05175		0.115
5.246	-0.05625		0.125
5.248	-0.0675		0.15
5.25	-0.072		0.16
5.252	-0.072		0.16
5.254	-0.072		0.16
5.256	-0.06525		0.145
5.258	-0.06525		0.145
5.26	-0.06075		0.135
5.262	-0.072		0.16
5.264	-0.07875		0.175
5.266	-0.08325		0.185
5.268	-0.0855		0.19
5.27	-0.08775		0.195
5.272	-0.0855		0.19
5.274	-0.08325		0.185
5.276	-0.07875		0.175
5.278	-0.0765		0.17
5.28	-0.07425		0.165
5.282	-0.081		0.18
5.284	-0.07875		0.175
5.286	-0.07875		0.175
5.288	-0.0765		0.17
5.29	-0.07875		0.175
5.292	-0.06975		0.155
5.294	-0.06525		0.145
5.296	-0.0585		0.13
5.298	-0.05175		0.115
5.3	-0.04725		0.105
5.302	-0.0495		0.11
5.304	-0.05175		0.115
5.306	-0.0495		0.11
5.308	-0.0495		0.11
5.31	-0.04725		0.105
5.312	-0.036		0.08
5.314	-0.02925		0.065
5.316	-0.02025		0.045
5.318	-0.00675		0.015
5.32	-0.0045		0.01
5.322	-0.00675		0.015
5.324	-0.00675		0.015
5.326	-0.00675		0.015
5.328	0		0
5.33	-0.00675		0.015
5.332	-0.00675		0.015
5.334	0.009		-0.02
5.336	0.01575		-0.035
5.338	0.02025		-0.045
5.34	0.018		-0.04
5.342	0.018		-0.04
5.344	0.01575		-0.035
5.346	0.018		-0.04
5.348	0.01125		-0.025
5.35	0.009		-0.02
5.352	0.02025		-0.045
5.354	0.0225		-0.05
5.356	0.02925		-0.065
5.358	0.0315		-0.07
5.36	0.02925		-0.065
5.362	0.02025		-0.045
5.364	0.02025		-0.045
5.366	0.02475		-0.055
5.368	0.02025		-0.045
5.37	0.02025		-0.045
5.372	0.02475		-0.055
5.374	0.0315		-0.07
5.376	0.036		-0.08
5.378	0.03825		-0.085
5.38	0.03825		-0.085
5.382	0.03825		-0.085
5.384	0.027		-0.06
5.386	0.02925		-0.065
5.388	0.02025		-0.045
5.39	0.0225		-0.05
5.392	0.027		-0.06
5.394	0.03375		-0.075
5.396	0.0405		-0.09
5.398	0.03825		-0.085
5.4	0.0315		-0.07
5.402	0.02925		-0.065
5.404	0.027		-0.06
5.406	0.018		-0.04
5.408	0.02025		-0.045
5.41	0.0225		-0.05
5.412	0.02475		-0.055
5.414	0.027		-0.06
5.416	0.0315		-0.07
5.418	0.036		-0.08
5.42	0.03375		-0.075
5.422	0.027		-0.06
5.424	0.02925		-0.065
5.426	0.0225		-0.05
5.428	0.0135		-0.03
5.43	0.018		-0.04
5.432	0.02475		-0.055
5.434	0.02475		-0.055
5.436	0.02475		-0.055
5.438	0.027		-0.06
5.44	0.027		-0.06
5.442	0.02025		-0.045
5.444	0.01125		-0.025
5.446	0.009		-0.02
5.448	0.0045		-0.01
5.45	0.01125		-0.025
5.452	0.02475		-0.055
5.454	0.027		-0.06
5.456	0.02925		-0.065
5.458	0.02925		-0.065
5.46	0.02475		-0.055
5.462	0.02025		-0.045
5.464	0.01575		-0.035
5.466	0.01125		-0.025
5.468	0.01125		-0.025
5.47	0.01575		-0.035
5.472	0.0225		-0.05
5.474	0.02025		-0.045
5.476	0.0225		-0.05
5.478	0.02475		-0.055
5.48	0.0225		-0.05
5.482	0.018		-0.04
5.484	0.01125		-0.025
5.486	0.009		-0.02
5.488	0.00675		-0.015
5.49	0.009		-0.02
5.492	0.01575		-0.035
5.494	0.01575		-0.035
5.496	0.02025		-0.045
5.498	0.02475		-0.055
5.5	0.02025		-0.045
5.502	0.01575		-0.035
5.504	0.01575		-0.035
5.506	0.0135		-0.03
5.508	0.01125		-0.025
5.51	0.0135		-0.03
5.512	0.02025		-0.045
5.514	0.018		-0.04
5.516	0.0225		-0.05
5.518	0.02475		-0.055
5.52	0.027		-0.06
5.522	0.018		-0.04
5.524	0.0135		-0.03
5.526	0.0135		-0.03
5.528	0.0135		-0.03
5.53	0.0225		-0.05
5.532	0.02475		-0.055
5.534	0.027		-0.06
5.536	0.027		-0.06
5.538	0.0315		-0.07
5.54	0.027		-0.06
5.542	0.0225		-0.05
5.544	0.02025		-0.045
5.546	0.018		-0.04
5.548	0.0135		-0.03
5.55	0.018		-0.04
5.552	0.027		-0.06
5.554	0.027		-0.06
5.556	0.02925		-0.065
5.558	0.0315		-0.07
5.56	0.02925		-0.065
5.562	0.02475		-0.055
5.564	0.02025		-0.045
5.566	0.02025		-0.045
5.568	0.02025		-0.045
5.57	0.02475		-0.055
5.572	0.0225		-0.05
5.574	0.02475		-0.055
5.576	0.0315		-0.07
5.578	0.0315		-0.07
5.58	0.02925		-0.065
5.582	0.027		-0.06
5.584	0.02025		-0.045
5.586	0.018		-0.04
5.588	0.0225		-0.05
5.59	0.02475		-0.055
5.592	0.0225		-0.05
5.594	0.027		-0.06
5.596	0.0315		-0.07
5.598	0.0315		-0.07
5.6	0.027		-0.06
5.602	0.02475		-0.055
5.604	0.02475		-0.055
5.606	0.02025		-0.045
5.608	0.02475		-0.055
5.61	0.02925		-0.065
5.612	0.0315		-0.07
5.614	0.02925		-0.065
5.616	0.03375		-0.075
5.618	0.03825		-0.085
5.62	0.0315		-0.07
5.622	0.027		-0.06
5.624	0.0225		-0.05
5.626	0.0225		-0.05
5.628	0.02025		-0.045
5.63	0.02475		-0.055
5.632	0.02925		-0.065
5.634	0.02475		-0.055
5.636	0.02925		-0.065
5.638	0.0315		-0.07
5.64	0.02475		-0.055
5.642	0.02475		-0.055
5.644	0.027		-0.06
5.646	0.018		-0.04
5.648	0.0135		-0.03
5.65	0.0225		-0.05
5.652	0.02925		-0.065
5.654	0.03825		-0.085
5.656	0.02925		-0.065
5.658	0.0315		-0.07
5.66	0.027		-0.06
5.662	0.018		-0.04
5.664	0.02025		-0.045
5.666	0.02025		-0.045
5.668	0.018		-0.04
5.67	0.02475		-0.055
5.672	0.02925		-0.065
5.674	0.036		-0.08
5.676	0.0405		-0.09
5.678	0.036		-0.08
5.68	0.02925		-0.065
5.682	0.0225		-0.05
5.684	0.0225		-0.05
5.686	0.0225		-0.05
5.688	0.02475		-0.055
5.69	0.0315		-0.07
5.692	0.027		-0.06
5.694	0.02925		-0.065
5.696	0.02925		-0.065
5.698	0.036		-0.08
5.7	0.02925		-0.065
5.702	0.02475		-0.055
5.704	0.02025		-0.045
5.706	0.02025		-0.045
5.708	0.02025		-0.045
5.71	0.02475		-0.055
5.712	0.02925		-0.065
5.714	0.02925		-0.065
5.716	0.03375		-0.075
5.718	0.03375		-0.075
5.72	0.02925		-0.065
5.722	0.018		-0.04
5.724	0.018		-0.04
5.726	0.01575		-0.035
5.728	0.018		-0.04
5.73	0.02025		-0.045
5.732	0.027		-0.06
5.734	0.02475		-0.055
5.736	0.03375		-0.075
5.738	0.0315		-0.07
5.74	0.02475		-0.055
5.742	0.01575		-0.035
5.744	0.02025		-0.045
5.746	0.02025		-0.045
5.748	0.02475		-0.055
5.75	0.02925		-0.065
5.752	0.0315		-0.07
5.754	0.03375		-0.075
5.756	0.0405		-0.09
5.758	0.0315		-0.07
5.76	0.02475		-0.055
5.762	0.0225		-0.05
5.764	0.018		-0.04
5.766	0.018		-0.04
5.768	0.018		-0.04
5.77	0.02925		-0.065
5.772	0.027		-0.06
5.774	0.03825		-0.085
5.776	0.03375		-0.075
5.778	0.03375		-0.075
5.78	0.0225		-0.05
5.782	0.0135		-0.03
5.784	0.0045		-0.01
5.786	0		0
5.788	0.00675		-0.015
5.79	0.01125		-0.025
5.792	0.018		-0.04
5.794	0.0225		-0.05
5.796	0.02025		-0.045
5.798	0.01575		-0.035
5.8	0.009		-0.02
5.802	0.0045		-0.01
5.804	0		0
5.806	-0.009		0.02
5.808	0.0045		-0.01
5.81	0.009		-0.02
5.812	0.0045		-0.01
5.814	0.0045		-0.01
5.816	0.00675		-0.015
5.818	0		0
5.82	-0.01125		0.025
5.822	-0.0135		0.03
5.824	-0.018		0.04
5.826	-0.018		0.04
5.828	-0.0225		0.05
5.83	-0.02475		0.055
5.832	-0.0315		0.07
5.834	-0.0315		0.07
5.836	-0.03375		0.075
5.838	-0.03825		0.085
5.84	-0.04725		0.105
5.842	-0.054		0.12
5.844	-0.0585		0.13
5.846	-0.06075		0.135
5.848	-0.05175		0.115
5.85	-0.0495		0.11
5.852	-0.045		0.1
5.854	-0.03825		0.085
5.856	-0.036		0.08
5.858	-0.045		0.1
5.86	-0.045		0.1
5.862	-0.0495		0.11
5.864	-0.04725		0.105
5.866	-0.05175		0.115
5.868	-0.04725		0.105
5.87	-0.04725		0.105
5.872	-0.0405		0.09
5.874	-0.04275		0.095
5.876	-0.036		0.08
5.878	-0.03825		0.085
5.88	-0.04725		0.105
5.882	-0.04725		0.105
5.884	-0.054		0.12
5.886	-0.054		0.12
5.888	-0.0495		0.11
5.89	-0.0405		0.09
5.892	-0.0405		0.09
5.894	-0.036		0.08
5.896	-0.02925		0.065
5.898	-0.03375		0.075
5.9	-0.0405		0.09
5.902	-0.04275		0.095
5.904	-0.04275		0.095
5.906	-0.054		0.12
5.908	-0.045		0.1
5.91	-0.0405		0.09
5.912	-0.045		0.1
5.914	-0.03825		0.085
5.916	-0.0315		0.07
5.918	-0.0315		0.07
5.92	-0.03825		0.085
5.922	-0.045		0.1
5.924	-0.045		0.1
5.926	-0.0405		0.09
5.928	-0.045		0.1
5.93	-0.03825		0.085
5.932	-0.03825		0.085
5.934	-0.0315		0.07
5.936	-0.0315		0.07
5.938	-0.03375		0.075
5.94	-0.03375		0.075
5.942	-0.0315		0.07
5.944	-0.03825		0.085
5.946	-0.0315		0.07
5.948	-0.0315		0.07
5.95	-0.02475		0.055
5.952	-0.02025		0.045
5.954	-0.0135		0.03
5.956	-0.0135		0.03
5.958	-0.0225		0.05
5.96	-0.036		0.08
5.962	-0.063		0.14
5.964	-0.09675		0.215
5.966	-0.117		0.26
5.968	-0.13725		0.305
5.97	-0.16425		0.365
5.972	-0.18675		0.415
5.974	-0.22275		0.495
5.976	-0.26775		0.595
5.978	-0.3285		0.73
5.98	-0.3825		0.85
5.982	-0.38925		0.865
5.984	-0.387		0.86
5.986	-0.3645		0.81
5.988	-0.3285		0.73
5.99	-0.28575		0.635
5.992	-0.24525		0.545
5.994	-0.19125		0.425
5.996	-0.14175		0.315
5.998	-0.09225		0.205
6	-0.0405		0.09
6.002	-0.0045		0.01
6.004	-0.0045		0.01
6.006	-0.018		0.04
6.008	-0.0135		0.03
6.01	-0.018		0.04
6.012	-0.0225		0.05
6.014	-0.0315		0.07
6.016	-0.0405		0.09
6.018	-0.05175		0.115
6.02	-0.054		0.12
6.022	-0.0585		0.13
6.024	-0.0585		0.13
6.026	-0.054		0.12
6.028	-0.0495		0.11
6.03	-0.04725		0.105
6.032	-0.04275		0.095
6.034	-0.03825		0.085
6.036	-0.0405		0.09
6.038	-0.045		0.1
6.04	-0.04725		0.105
6.042	-0.0495		0.11
6.044	-0.05625		0.125
6.046	-0.05625		0.125
6.048	-0.0495		0.11
6.05	-0.04725		0.105
6.052	-0.04725		0.105
6.054	-0.03825		0.085
6.056	-0.0405		0.09
6.058	-0.04725		0.105
6.06	-0.04725		0.105
6.062	-0.0495		0.11
6.064	-0.05175		0.115
6.066	-0.054		0.12
6.068	-0.04725		0.105
6.07	-0.04275		0.095
6.072	-0.04275		0.095
6.074	-0.03825		0.085
6.076	-0.04275		0.095
6.078	-0.0495		0.11
6.08	-0.054		0.12
6.082	-0.05625		0.125
6.084	-0.06075		0.135
6.086	-0.06525		0.145
6.088	-0.0585		0.13
6.09	-0.0495		0.11
6.092	-0.04725		0.105
6.094	-0.0495		0.11
6.096	-0.05175		0.115
6.098	-0.0585		0.13
6.1	-0.05625		0.125
6.102	-0.06525		0.145
6.104	-0.072		0.16
6.106	-0.0675		0.15
6.108	-0.06075		0.135
6.11	-0.054		0.12
6.112	-0.054		0.12
6.114	-0.054		0.12
6.116	-0.054		0.12
6.118	-0.06075		0.135
6.12	-0.06525		0.145
6.122	-0.07425		0.165
6.124	-0.07875		0.175
6.126	-0.07425		0.165
6.128	-0.072		0.16
6.13	-0.07425		0.165
6.132	-0.07425		0.165
6.134	-0.0675		0.15
6.136	-0.06525		0.145
6.138	-0.06975		0.155
6.14	-0.06975		0.155
6.142	-0.06975		0.155
6.144	-0.072		0.16
6.146	-0.06525		0.145
6.148	-0.07425		0.165
6.15	-0.07875		0.175
6.152	-0.07425		0.165
6.154	-0.06975		0.155
6.156	-0.07875		0.175
6.158	-0.0855		0.19
6.16	-0.09		0.2
6.162	-0.10125		0.225
6.164	-0.099		0.22
6.166	-0.1035		0.23
6.168	-0.1035		0.23
6.17	-0.108		0.24
6.172	-0.1035		0.23
6.174	-0.10125		0.225
6.176	-0.11025		0.245
6.178	-0.11475		0.255
6.18	-0.117		0.26
6.182	-0.1305		0.29
6.184	-0.12825		0.285
6.186	-0.1215		0.27
6.188	-0.11925		0.265
6.19	-0.13275		0.295
6.192	-0.14175		0.315
6.194	-0.135		0.3
6.196	-0.135		0.3
6.198	-0.135		0.3
6.2	-0.1395		0.31
6.202	-0.14625		0.325
6.204	-0.144		0.32
6.206	-0.14625		0.325
6.208	-0.14175		0.315
6.21	-0.14175		0.315
6.212	-0.13725		0.305
6.214	-0.135		0.3
6.216	-0.13725		0.305
6.218	-0.14175		0.315
6.22	-0.1395		0.31
6.222	-0.1395		0.31
6.224	-0.13725		0.305
6.226	-0.13275		0.295
6.228	-0.12825		0.285
6.23	-0.1215		0.27
6.232	-0.108		0.24
6.234	-0.10125		0.225
6.236	-0.099		0.22
6.238	-0.099		0.22
6.24	-0.099		0.22
6.242	-0.0945		0.21
6.244	-0.08775		0.195
6.246	-0.07425		0.165
6.248	-0.0675		0.15
6.25	-0.063		0.14
6.252	-0.06075		0.135
6.254	-0.045		0.1
6.256	-0.045		0.1
6.258	-0.04275		0.095
6.26	-0.054		0.12
6.262	-0.04725		0.105
6.264	-0.045		0.1
6.266	-0.036		0.08
6.268	-0.0225		0.05
6.27	-0.01575		0.035
6.272	-0.01125		0.025
6.274	-0.00675		0.015
6.276	-0.00225		0.005
6.278	-0.009		0.02
6.28	-0.009		0.02
6.282	-0.009		0.02
6.284	-0.0135		0.03
6.286	-0.00675		0.015
6.288	0.0045		-0.01
6.29	0.01575		-0.035
6.292	0.0135		-0.03
6.294	0.009		-0.02
6.296	0.00675		-0.015
6.298	0.0045		-0.01
6.3	0		0
6.302	-0.00225		0.005
6.304	-0.00225		0.005
6.306	0.009		-0.02
6.308	0.0135		-0.03
6.31	0.02025		-0.045
6.312	0.018		-0.04
6.314	0.01575		-0.035
6.316	0.0135		-0.03
6.318	0.0135		-0.03
6.32	0.00675		-0.015
6.322	0.00675		-0.015
6.324	0.0045		-0.01
6.326	0.01575		-0.035
6.328	0.02025		-0.045
6.33	0.02025		-0.045
6.332	0.02475		-0.055
6.334	0.02475		-0.055
6.336	0.0135		-0.03
6.338	0.01125		-0.025
6.34	0.01125		-0.025
6.342	0.0135		-0.03
6.344	0.018		-0.04
6.346	0.02475		-0.055
6.348	0.02925		-0.065
6.35	0.0315		-0.07
6.352	0.03375		-0.075
6.354	0.0315		-0.07
6.356	0.02475		-0.055
6.358	0.01575		-0.035
6.36	0.0135		-0.03
6.362	0.01125		-0.025
6.364	0.018		-0.04
6.366	0.02475		-0.055
6.368	0.0315		-0.07
6.37	0.0405		-0.09
6.372	0.03825		-0.085
6.374	0.02925		-0.065
6.376	0.027		-0.06
6.378	0.02025		-0.045
6.38	0.02025		-0.045
6.382	0.0135		-0.03
6.384	0.018		-0.04
6.386	0.02475		-0.055
6.388	0.027		-0.06
6.39	0.027		-0.06
6.392	0.0315		-0.07
6.394	0.02475		-0.055
6.396	0.0225		-0.05
6.398	0.01575		-0.035
6.4	0.0135		-0.03
6.402	0.01125		-0.025
6.404	0.0135		-0.03
6.406	0.02025		-0.045
6.408	0.0225		-0.05
6.41	0.027		-0.06
6.412	0.02925		-0.065
6.414	0.02475		-0.055
6.416	0.02025		-0.045
6.418	0.01575		-0.035
6.42	0.01575		-0.035
6.422	0.0135		-0.03
6.424	0.0225		-0.05
6.426	0.0225		-0.05
6.428	0.02025		-0.045
6.43	0.0225		-0.05
6.432	0.02475		-0.055
6.434	0.018		-0.04
6.436	0.0135		-0.03
6.438	0.02025		-0.045
6.44	0.018		-0.04
6.442	0.02475		-0.055
6.444	0.03375		-0.075
6.446	0.04275		-0.095
6.448	0.045		-0.1
6.45	0.04275		-0.095
6.452	0.0405		-0.09
6.454	0.036		-0.08
6.456	0.036		-0.08
6.458	0.0225		-0.05
6.46	0.02025		-0.045
6.462	0.0225		-0.05
6.464	0.0225		-0.05
6.466	0.0315		-0.07
6.468	0.036		-0.08
6.47	0.03825		-0.085
6.472	0.04275		-0.095
6.474	0.03375		-0.075
6.476	0.02925		-0.065
6.478	0.0225		-0.05
6.48	0.02025		-0.045
6.482	0.0225		-0.05
6.484	0.02475		-0.055
6.486	0.03375		-0.075
6.488	0.036		-0.08
6.49	0.0405		-0.09
6.492	0.0405		-0.09
6.494	0.036		-0.08
6.496	0.036		-0.08
6.498	0.03375		-0.075
6.5	0.03375		-0.075
6.502	0.027		-0.06
6.504	0.03375		-0.075
6.506	0.0405		-0.09
6.508	0.0405		-0.09
6.51	0.03825		-0.085
6.512	0.04275		-0.095
6.514	0.04275		-0.095
6.516	0.036		-0.08
6.518	0.03825		-0.085
6.52	0.0405		-0.09
6.522	0.036		-0.08
6.524	0.03825		-0.085
6.526	0.045		-0.1
6.528	0.0585		-0.13
6.53	0.05175		-0.115
6.532	0.05175		-0.115
6.534	0.04275		-0.095
6.536	0.0405		-0.09
6.538	0.0405		-0.09
6.54	0.036		-0.08
6.542	0.036		-0.08
6.544	0.03825		-0.085
6.546	0.036		-0.08
6.548	0.04725		-0.105
6.55	0.05175		-0.115
6.552	0.05175		-0.115
6.554	0.0495		-0.11
6.556	0.04275		-0.095
6.558	0.0405		-0.09
6.56	0.036		-0.08
6.562	0.036		-0.08
6.564	0.03825		-0.085
6.566	0.04275		-0.095
6.568	0.045		-0.1
6.57	0.05175		-0.115
6.572	0.054		-0.12
6.574	0.0495		-0.11
6.576	0.05175		-0.115
6.578	0.04275		-0.095
6.58	0.036		-0.08
6.582	0.036		-0.08
6.584	0.03825		-0.085
6.586	0.045		-0.1
6.588	0.05175		-0.115
6.59	0.04725		-0.105
6.592	0.05175		-0.115
6.594	0.0495		-0.11
6.596	0.05175		-0.115
6.598	0.045		-0.1
6.6	0.045		-0.1
6.602	0.04275		-0.095
6.604	0.04275		-0.095
6.606	0.0495		-0.11
6.608	0.0495		-0.11
6.61	0.054		-0.12
6.612	0.04725		-0.105
6.614	0.03825		-0.085
6.616	0.0405		-0.09
6.618	0.036		-0.08
6.62	0.04275		-0.095
6.622	0.04275		-0.095
6.624	0.045		-0.1
6.626	0.05625		-0.125
6.628	0.054		-0.12
6.63	0.05625		-0.125
6.632	0.045		-0.1
6.634	0.0405		-0.09
6.636	0.04725		-0.105
6.638	0.04725		-0.105
6.64	0.03825		-0.085
6.642	0.036		-0.08
